,location,recording_date_time,TEWA,RCKI,WTSP,YRWA,REVI,OSFL
61,H-CC-1-118N,2022-06-22 07:10:00,1,0,0,0,0,0
62,H-CC-1-118N,2022-06-25 08:11:00,1,0,0,0,0,0
63,H-CC-1-118N,2022-06-25 08:26:00,0,0,1,0,0,0
64,H-CC-1-118N,2022-06-27 06:57:00,1,0,0,0,0,0
65,H-CC-1-118N,2022-06-27 07:12:00,0,0,0,1,0,0
66,H-CC-1-122,2022-06-04 05:22:00,0,0,1,0,0,0
67,H-CC-1-122,2022-06-04 05:52:00,0,0,1,0,0,0
68,H-CC-1-122,2022-06-04 06:52:00,0,0,1,0,0,0
69,H-CC-1-122,2022-06-05 05:21:00,0,0,4,0,0,0
70,H-CC-1-122,2022-06-05 05:51:00,0,0,3,0,0,0
71,H-CC-1-122,2022-06-05 06:51:00,0,0,2,0,0,0
72,H-CC-1-122,2022-06-06 05:51:00,0,0,1,0,0,0
73,H-CC-1-122,2022-06-06 06:51:00,0,0,3,0,0,0
74,H-CC-1-122,2022-06-07 05:20:00,0,0,2,0,0,0
75,H-CC-1-122,2022-06-08 05:19:00,0,0,3,0,0,0
76,H-CC-1-122,2022-06-08 05:49:00,0,0,5,0,0,0
77,H-CC-1-122,2022-06-08 06:49:00,0,0,2,0,0,0
78,H-CC-1-122,2022-06-09 06:49:00,0,0,2,0,0,0
79,H-CC-1-122,2022-06-10 05:19:00,0,0,1,0,0,0
80,H-CC-1-17N,2022-07-02 07:23:00,0,0,1,0,0,0
81,H-CC-1-17N,2022-07-05 06:26:00,0,0,2,0,0,0
82,H-CC-1-17N,2022-07-05 06:56:00,0,0,1,0,0,0
83,H-CC-1-26,2022-06-29 05:21:00,0,0,1,0,0,0
84,H-CC-1-26,2022-06-30 06:52:00,1,0,0,0,0,0
85,H-CC-1-26,2022-06-30 07:07:00,0,0,1,0,0,0
86,H-CC-1-26,2022-07-01 05:22:00,0,0,1,0,0,0
87,H-CC-1-26,2022-07-01 05:52:00,0,0,1,0,0,0
88,H-CC-1-26,2022-07-02 05:23:00,0,0,1,0,0,0
89,H-CC-1-26,2022-07-05 06:56:00,0,0,1,0,0,0
90,H-CC-1-35N,2022-06-22 06:10:00,0,0,2,0,0,0
91,H-CC-1-35N,2022-06-23 05:40:00,0,0,1,0,0,0
92,H-CC-1-35N,2022-06-23 06:25:00,0,0,0,1,0,0
93,H-CC-1-35N,2022-06-24 06:26:00,0,0,1,0,0,0
94,H-CC-1-35N,2022-06-25 06:11:00,0,0,1,0,0,0
95,H-CC-1-35N,2022-06-26 05:42:00,0,0,0,1,0,0
96,H-CC-1-35N,2022-06-26 07:12:00,0,0,0,1,0,0
97,H-CC-1-40,2022-06-22 06:10:00,0,0,0,1,0,0
98,H-CC-1-40,2022-06-24 06:11:00,0,0,0,1,0,0
99,H-CC-1-40,2022-06-24 06:41:00,0,0,0,1,0,0
100,H-CC-1-40,2022-06-25 07:11:00,0,0,0,1,0,0
101,H-CC-1-42N,2022-06-21 06:55:00,0,0,1,0,0,0
102,H-CC-1-42N,2022-06-22 05:40:00,0,0,1,0,0,0
103,H-CC-1-42N,2022-06-24 06:56:00,0,0,0,1,0,0
104,H-CC-1-42N,2022-06-26 06:12:00,0,0,1,0,0,0
105,H-CC-1-42N,2022-06-27 07:12:00,0,0,1,0,0,0
106,H-CC-1-44N,2022-06-22 08:55:00,0,0,0,1,0,0
107,H-CC-1-44N,2022-06-23 08:55:00,0,0,1,0,0,0
108,H-CC-1-44N,2022-06-24 05:11:00,0,0,1,0,0,0
109,H-CC-1-44N,2022-06-26 08:27:00,0,0,0,0,1,0
110,H-CC-1-48,2022-06-21 05:40:00,0,0,0,1,0,0
111,H-CC-1-50,2022-06-10 05:19:00,0,0,1,0,0,0
112,H-CC-1-50,2022-06-10 06:34:00,0,0,2,0,0,0
113,H-CC-1-50,2022-06-10 06:49:00,0,0,1,0,0,0
114,H-CC-1-50,2022-06-11 06:18:00,0,0,1,0,0,0
115,H-CC-1-50,2022-06-12 05:48:00,0,0,1,0,0,0
116,H-CC-1-50,2022-06-12 07:03:00,0,0,1,0,0,0
117,H-CC-1-50,2022-06-13 05:18:00,0,0,2,0,0,0
118,H-CC-1-50,2022-06-13 05:48:00,0,0,1,1,0,0
119,H-CC-1-50,2022-06-14 06:47:00,1,0,2,0,0,0
120,H-CC-1-50,2022-06-16 06:32:00,0,0,2,0,0,0
121,H-CC-1-50,2022-06-17 05:17:00,0,0,1,0,0,0
122,H-CC-1-50,2022-06-17 05:47:00,0,0,1,0,0,0
123,H-CC-1-56N,2022-06-15 05:47:00,0,0,1,0,0,0
124,H-CC-1-57N,2022-06-09 05:19:00,0,0,1,1,0,0
125,H-CC-1-57N,2022-06-09 05:49:00,0,0,1,0,0,0
126,H-CC-1-57N,2022-06-10 05:49:00,0,0,1,1,0,0
127,H-CC-1-57N,2022-06-10 07:04:00,0,0,1,1,0,0
128,H-CC-1-57N,2022-06-11 05:48:00,0,0,1,0,0,0
129,H-CC-1-57N,2022-06-11 06:48:00,0,0,0,1,0,0
130,H-CC-1-57N,2022-06-12 06:18:00,0,0,0,1,0,0
131,H-CC-1-57N,2022-06-13 05:18:00,0,0,1,1,0,0
132,H-CC-1-57N,2022-06-13 06:18:00,0,0,2,0,0,0
133,H-CC-1-57N,2022-06-13 07:03:00,0,0,1,1,0,0
134,H-CC-1-57N,2022-06-15 05:17:00,0,0,4,0,0,0
135,H-CC-1-57N,2022-06-16 05:17:00,0,0,1,0,0,0
136,H-CC-1-57N,2022-06-16 06:17:00,0,1,1,0,0,0
137,H-CC-1-65N,2022-06-23 08:48:00,0,0,2,0,0,0
138,H-CC-1-65N,2022-06-24 06:18:00,0,0,1,0,0,0
139,H-CC-1-65N,2022-06-24 08:03:00,2,0,2,0,0,0
140,H-CC-1-65N,2022-06-24 08:33:00,1,0,2,0,0,0
141,H-CC-1-65N,2022-06-25 08:04:00,0,0,2,0,0,0
142,H-CC-1-65N,2022-06-25 08:19:00,1,0,0,0,0,0
143,H-CC-1-65N,2022-06-27 08:05:00,0,0,3,0,0,0
144,H-CC-1-65N,2022-06-28 09:05:00,0,0,3,0,0,0
145,H-CC-1-65N,2022-06-29 06:36:00,0,0,1,0,1,0
146,H-CC-1-65N,2022-06-29 07:51:00,0,0,4,0,0,0
147,H-CC-1-67,2022-06-25 05:19:00,1,0,3,0,0,0
148,H-CC-1-67,2022-06-25 05:49:00,0,0,1,0,0,0
149,H-CC-1-67,2022-06-25 06:19:00,1,0,1,0,0,0
150,H-CC-1-67,2022-06-25 06:34:00,1,0,1,0,0,0
151,H-CC-1-67,2022-06-26 05:49:00,1,0,2,0,0,0
152,H-CC-1-67,2022-06-26 06:19:00,1,0,1,0,0,0
153,H-CC-1-67,2022-06-26 06:34:00,1,0,2,0,0,0
154,H-CC-1-67,2022-06-26 06:49:00,1,0,1,0,0,0
155,H-CC-1-67,2022-06-26 07:04:00,0,0,1,0,0,0
156,H-CC-1-67,2022-06-27 06:20:00,0,0,3,0,0,0
157,H-CC-1-67,2022-06-27 06:50:00,0,0,3,0,0,0
158,H-CC-1-67,2022-06-27 07:05:00,0,0,3,0,0,0
159,H-CC-1-67,2022-06-28 05:50:00,0,0,2,1,0,0
160,H-CC-1-67,2022-06-28 06:20:00,0,0,1,1,0,0
161,H-CC-1-67,2022-06-28 06:35:00,0,0,1,1,0,0
162,H-CC-1-67,2022-06-28 07:05:00,0,0,1,0,0,0
163,H-CC-1-67,2022-06-29 05:51:00,0,0,2,0,0,0
164,H-CC-1-67,2022-06-29 06:21:00,0,0,3,0,0,0
165,H-CC-1-67,2022-06-29 06:51:00,0,0,2,0,0,0
166,H-CC-1-67,2022-06-29 07:06:00,1,0,1,0,0,0
167,H-CC-1-69N,2022-06-25 06:34:00,1,0,0,0,0,0
168,H-CC-1-69N,2022-06-26 06:49:00,0,0,1,0,0,0
169,H-CC-1-69N,2022-06-27 06:35:00,0,0,1,0,0,0
170,H-CC-1-69N,2022-06-28 06:35:00,0,0,1,0,0,0
171,H-CC-1-69N,2022-06-28 06:50:00,0,0,1,0,0,0
172,H-CC-1-69N,2022-06-29 05:21:00,0,0,2,0,0,0
173,H-CC-1-69N,2022-06-29 06:21:00,0,0,1,0,0,0
174,H-CC-1-69N,2022-06-29 06:36:00,0,0,1,0,0,0
175,H-CC-1-69N,2022-06-29 06:51:00,0,0,1,0,0,0
176,H-CC-1-69N,2022-06-29 07:06:00,0,0,2,0,0,0
177,H-CC-1-72,2022-06-25 05:19:00,0,0,0,0,1,0
178,H-CC-1-72,2022-06-25 06:34:00,0,0,1,0,0,0
179,H-CC-1-72,2022-06-27 05:50:00,0,0,2,0,1,0
180,H-CC-1-72,2022-06-27 06:35:00,0,0,1,0,1,0
181,H-CC-1-72,2022-06-28 05:20:00,0,0,1,0,1,0
182,H-CC-1-72,2022-06-28 05:50:00,0,0,2,0,1,0
183,H-CC-1-72,2022-06-29 05:21:00,0,0,2,0,1,0
184,H-CC-1-72,2022-06-29 05:51:00,0,0,1,0,1,0
185,H-CC-1-72,2022-06-30 05:22:00,0,0,1,0,1,0
186,H-CC-1-72,2022-06-30 06:22:00,0,0,1,0,0,0
187,H-CC-1-72,2022-06-30 06:52:00,0,0,2,0,0,0
188,H-CC-1-72,2022-06-30 07:07:00,0,0,0,1,0,0
189,H-CC-1-92N,2022-06-07 07:50:00,0,0,1,0,0,0
190,H-CC-1-92N,2022-06-08 07:49:00,0,0,0,1,0,0
191,H-CC-1-99,2022-06-04 05:52:00,0,0,1,0,0,0
192,H-CC-1-99,2022-06-05 05:21:00,0,0,1,0,0,0
193,H-CC-1-99,2022-06-07 07:50:00,0,0,1,0,1,0
196,H-CC-21-30,2021-06-30 05:40:00,0,0,2,0,2,0
197,H-CC-21-30,2021-06-30 06:00:00,0,0,2,0,1,0
198,H-CC-21-30,2021-06-30 08:40:00,0,0,3,0,1,0
199,H-CC-21-30,2021-07-01 06:20:00,0,0,2,0,0,0
200,H-CC-21-30,2021-07-01 09:00:00,0,0,1,0,0,0
201,H-CC-21-30,2021-07-02 06:00:00,0,0,3,0,0,0
202,H-CC-21-30,2021-07-02 08:40:00,0,0,1,0,0,0
203,H-CC-21-30,2021-07-02 09:20:00,0,0,1,0,0,0
204,H-CC-21-30,2021-07-03 06:40:00,0,0,1,0,0,0
205,H-CC-21-30,2021-07-03 07:20:00,0,0,1,0,0,0
206,H-CC-21-30,2021-07-03 07:40:00,0,0,1,0,2,0
207,H-CC-21-38,2021-06-29 08:40:00,0,0,0,1,0,0
208,H-CC-21-38,2021-06-29 09:00:00,0,0,1,0,1,0
209,H-CC-21-38,2021-06-30 05:40:00,0,0,0,0,2,0
210,H-CC-21-38,2021-06-30 06:00:00,0,0,2,0,2,0
211,H-CC-21-38,2021-06-30 06:20:00,0,0,0,0,1,0
212,H-CC-21-38,2021-07-01 08:00:00,0,0,1,0,1,0
213,H-CC-21-38,2021-07-02 07:20:00,0,0,0,0,1,0
214,H-CC-21-38,2021-07-02 09:00:00,0,0,1,1,0,0
215,H-CC-21-38,2021-07-03 09:00:00,0,0,0,0,1,0
216,H-CC-22-33,2021-06-21 06:20:00,0,0,1,0,0,0
217,H-CC-22-33,2021-06-21 07:20:00,0,0,1,0,0,0
218,H-CC-22-33,2021-06-21 07:40:00,0,0,1,0,0,0
219,H-CC-22-33,2021-06-21 08:40:00,0,0,1,0,0,0
220,H-CC-22-33,2021-06-22 07:00:00,0,0,2,0,0,0
221,H-CC-22-33,2021-06-22 08:00:00,0,0,4,0,0,0
222,H-CC-22-33,2021-06-23 06:20:00,0,0,3,0,0,0
223,H-CC-22-33,2021-06-23 07:00:00,0,0,2,0,0,0
224,H-CC-22-33,2021-06-23 08:40:00,0,0,1,0,0,0
225,H-CC-22-33,2021-06-24 06:40:00,0,0,1,0,0,0
226,H-CC-22-33,2021-06-24 07:40:00,0,0,2,0,0,0
227,H-CC-22-33,2021-06-24 08:00:00,0,0,4,0,0,0
228,H-CC-22-33,2021-06-24 08:20:00,0,0,2,0,0,0
229,H-CC-22-35,2021-06-21 06:00:00,0,0,1,0,0,0
230,H-CC-22-35,2021-06-21 07:40:00,0,0,3,0,0,0
231,H-CC-22-35,2021-06-21 08:40:00,1,0,2,0,0,0
232,H-CC-22-35,2021-06-22 07:40:00,0,0,3,0,0,0
233,H-CC-22-35,2021-06-22 09:00:00,0,1,0,0,0,0
234,H-CC-22-35,2021-06-23 05:40:00,0,0,2,0,0,0
235,H-CC-22-35,2021-06-23 06:00:00,0,0,2,0,1,0
236,H-CC-22-35,2021-06-23 08:40:00,0,0,2,0,0,0
237,H-CC-22-35,2021-06-24 06:20:00,0,0,1,0,0,0
238,H-CC-22-35,2021-06-24 07:00:00,0,0,1,0,1,0
239,H-CC-22-35,2021-06-24 07:20:00,0,0,2,0,0,0
240,H-CC-29-27,2021-05-27 08:20:00,2,0,0,0,0,0
241,H-CC-29-27,2021-05-29 06:20:00,3,0,0,0,0,0
242,H-CC-29-27,2021-05-29 06:40:00,2,0,0,0,0,0
243,H-CC-29-27,2021-05-29 08:20:00,3,0,0,0,0,0
244,H-CC-29-27,2021-05-29 09:20:00,2,0,0,0,0,0
245,H-CC-29-27,2021-05-30 06:40:00,3,0,0,0,0,0
246,H-CC-29-27,2021-05-30 07:00:00,2,0,0,0,0,0
247,H-CC-29-27,2021-05-30 08:40:00,2,0,0,0,0,0
248,H-CC-29-27,2021-05-31 06:00:00,2,0,1,0,0,0
249,H-CC-29-27,2021-05-31 06:40:00,3,0,0,0,0,0
250,H-CC-29-27,2021-05-31 07:00:00,3,0,0,0,0,0
251,H-CC-29-27,2021-05-31 08:40:00,3,0,0,0,0,0
252,H-CC-29-27,2021-05-31 09:00:00,2,0,0,0,1,0
253,H-CC-29-27,2021-05-31 09:20:00,3,0,0,0,0,0
254,H-CC-29-46,2021-05-30 07:20:00,1,0,0,0,0,0
255,H-CC-29-46,2021-05-30 08:00:00,0,0,1,0,0,0
256,H-CC-29-46,2021-05-31 05:40:00,1,0,2,0,0,0
257,H-CC-29-46,2021-05-31 08:00:00,0,0,0,1,0,0
258,H-CC-29-46,2021-06-01 05:40:00,0,0,4,0,0,0
259,H-CC-3-20,2021-06-21 06:40:00,0,2,0,0,0,0
260,H-CC-3-20,2021-06-21 09:00:00,0,2,0,0,0,0
261,H-CC-3-20,2021-06-22 06:40:00,0,0,0,1,0,0
262,H-CC-3-20,2021-06-22 07:00:00,0,0,0,1,0,0
263,H-CC-3-20,2021-06-25 08:20:00,0,0,0,1,0,0
264,H-CC-3-20,2021-06-25 08:40:00,0,0,0,0,0,1
265,H-CC-30-24,2021-06-21 07:40:00,0,0,2,0,0,0
266,H-CC-30-24,2021-06-22 06:40:00,2,0,2,0,0,0
267,H-CC-30-24,2021-06-22 08:00:00,0,0,2,0,1,0
268,H-CC-30-24,2021-06-23 06:20:00,0,0,2,0,0,0
269,H-CC-30-24,2021-06-23 06:40:00,0,0,0,0,1,0
270,H-CC-30-24,2021-06-23 07:20:00,1,0,2,0,1,0
271,H-CC-30-24,2021-06-23 08:20:00,0,0,1,0,1,0
272,H-CC-30-24,2021-06-24 08:20:00,0,0,1,0,0,0
273,H-CC-30-9,2021-06-23 05:40:00,2,0,0,0,0,0
274,H-CC-30-9,2021-06-23 06:20:00,1,0,0,0,0,0
275,H-CC-30-9,2021-06-23 06:40:00,2,0,0,0,0,0
276,H-CC-30-9,2021-06-23 07:40:00,2,0,0,0,0,0
277,H-CC-30-9,2021-06-23 08:00:00,1,0,0,0,0,0
278,H-CC-30-9,2021-06-23 08:40:00,1,0,0,0,0,0
279,H-CC-30-9,2021-06-23 09:00:00,2,0,0,0,0,0
280,H-CC-30-9,2021-06-23 09:20:00,1,0,0,0,0,0
281,H-CC-30-9,2021-06-24 07:40:00,2,0,0,0,0,0
282,H-CC-30-9,2021-06-24 08:00:00,2,0,0,1,0,0
283,H-CC-30-9,2021-06-24 08:20:00,1,0,0,0,0,0
284,H-CC-30-9,2021-06-27 08:00:00,1,0,0,0,0,0
285,H-CC-30-9,2021-06-27 08:40:00,1,0,0,0,0,0
286,H-CC-31-26,2021-05-28 07:00:00,3,0,2,0,0,0
287,H-CC-31-26,2021-05-28 07:40:00,3,0,3,0,0,0
288,H-CC-31-26,2021-05-28 08:40:00,4,0,2,0,0,0
289,H-CC-31-26,2021-05-28 09:00:00,4,0,1,0,0,0
290,H-CC-31-26,2021-05-29 06:20:00,4,0,3,0,0,0
291,H-CC-31-26,2021-05-29 08:20:00,3,0,0,0,0,0
292,H-CC-31-26,2021-05-29 08:40:00,2,0,0,0,0,0
293,H-CC-31-26,2021-05-29 09:00:00,3,0,2,0,0,0
294,H-CC-31-26,2021-05-30 06:40:00,3,0,2,0,0,0
295,H-CC-31-26,2021-05-30 07:40:00,3,0,2,0,0,0
296,H-CC-31-26,2021-06-01 06:00:00,3,0,3,0,1,0
297,H-CC-31-26,2021-06-01 06:20:00,3,0,2,0,1,0
298,H-CC-31-26,2021-06-01 07:00:00,2,0,0,0,0,0
299,H-CC-31-26,2021-06-01 08:20:00,4,0,2,0,1,0
300,H-CC-31-26,2021-06-01 08:40:00,3,0,3,0,1,0
301,H-CC-32-9,2021-06-08 06:20:00,2,0,2,1,0,0
302,H-CC-32-9,2021-06-08 07:20:00,3,0,0,0,1,0
303,H-CC-32-9,2021-06-08 08:20:00,3,0,0,0,0,0
304,H-CC-32-9,2021-06-08 09:20:00,1,0,0,0,0,0
305,H-CC-32-9,2021-06-09 06:20:00,2,0,2,0,0,0
306,H-CC-32-9,2021-06-10 06:20:00,1,0,0,0,0,0
307,H-CC-32-9,2021-06-10 08:00:00,2,0,0,0,0,0
308,H-CC-32-9,2021-06-10 08:40:00,1,0,0,0,0,0
309,H-CC-32-9,2021-06-10 09:20:00,2,0,0,0,0,0
310,H-CC-32-9,2021-06-11 06:40:00,3,0,1,0,0,0
311,H-CC-32-9,2021-06-11 07:20:00,2,0,1,0,0,0
312,H-CC-32-9,2021-06-11 07:40:00,1,0,1,0,0,0
313,H-CC-32-9,2021-06-11 09:20:00,3,0,0,0,0,0
314,H-CC-32-9,2021-06-12 06:40:00,3,0,1,0,0,0
315,H-CC-32-9,2021-06-12 07:20:00,4,0,1,0,0,0
316,H-CC-32-9,2021-06-12 08:20:00,4,0,1,0,1,0
317,H-CC-32-9,2021-06-12 08:40:00,3,0,0,0,0,0
318,H-CC-32-9,2021-06-13 05:40:00,1,0,0,0,1,0
319,H-CC-32-9,2021-06-13 06:40:00,4,0,1,0,1,0
320,H-CC-32-9,2021-06-13 09:00:00,2,0,0,0,0,0
321,H-CC-6-47,2021-06-18 07:00:00,0,1,0,0,0,0
322,H-CC-6-6,2021-06-15 05:40:00,0,0,1,0,0,0
323,H-CC-6-6,2021-06-17 06:00:00,0,0,1,0,0,0
324,H-CC-6-6,2021-06-17 08:40:00,0,0,1,0,0,0
325,H-CC-6-6,2021-06-17 09:00:00,0,0,1,0,0,0
326,H-CC-9-6,2021-06-28 06:00:00,0,0,1,0,0,0
327,H-CC-9-6,2021-06-28 06:40:00,0,0,1,0,1,0
328,H-CC-9-6,2021-06-28 07:20:00,0,0,0,0,1,0
329,H-CC-9-6,2021-06-28 08:20:00,1,0,1,0,0,0
330,H-CC-9-6,2021-06-28 08:40:00,1,0,0,0,1,0
331,H-CC-9-6,2021-06-29 06:20:00,2,0,1,0,0,0
332,H-CC-9-6,2021-06-29 06:40:00,1,0,0,0,0,0
333,H-CC-9-6,2021-06-29 07:00:00,0,0,1,0,0,0
334,H-CC-9-6,2021-06-29 07:40:00,0,0,1,0,0,0
335,H-CC-9-6,2021-06-29 08:20:00,0,0,1,1,0,0
336,H-CC-95N,2022-06-05 05:21:00,0,1,1,0,0,0
337,H-CC-95N,2022-06-05 05:51:00,0,2,3,0,0,0
338,H-CC-95N,2022-06-05 06:51:00,0,0,1,0,0,0
339,H-CC-95N,2022-06-06 05:21:00,0,0,2,0,0,0
340,H-CC-95N,2022-06-06 05:51:00,0,1,2,0,0,0
341,H-CC-95N,2022-06-06 06:51:00,0,0,2,0,0,0
342,H-CC-95N,2022-06-07 05:20:00,0,2,3,0,0,0
343,H-CC-95N,2022-06-07 05:50:00,0,2,4,0,0,0
344,H-CC-95N,2022-06-07 06:50:00,0,1,2,0,0,0
345,H-CC-95N,2022-06-08 05:19:00,0,0,1,0,0,0
346,H-CC-95N,2022-06-08 05:49:00,0,1,1,0,0,0
347,H-CC-95N,2022-06-08 06:49:00,0,2,2,0,0,0
348,H-CC-95N,2022-06-09 05:49:00,0,0,1,0,0,0
349,H-CC-95N,2022-06-10 05:19:00,0,0,2,0,0,0
350,H-CC-95N,2022-06-10 05:49:00,0,0,1,0,0,0
351,H-N10-3-24,2021-06-19 07:20:00,0,1,0,0,0,0
352,H-N10-3-24,2021-06-19 08:00:00,0,0,0,1,0,0
353,H-N10-3-24,2021-06-20 07:40:00,1,0,0,0,0,0
354,H-N10-3-24,2021-06-21 06:40:00,0,0,0,0,0,1
355,H-N10-3-24,2021-06-24 05:40:00,0,0,1,0,0,0
356,H-N10-3-24,2021-06-24 08:00:00,0,0,0,1,0,0
357,H-N10-3-54,2021-06-18 06:40:00,0,0,0,1,0,0
358,H-N10-3-54,2021-06-18 09:00:00,0,0,0,1,0,0
359,H-N10-3-54,2021-06-19 06:00:00,0,0,0,1,0,0
360,H-N10-3-54,2021-06-20 05:40:00,0,0,0,0,0,1
361,H-N10-3-54,2021-06-20 09:20:00,0,0,0,1,0,0
362,H-N10-3-54,2021-06-22 07:00:00,0,0,0,1,0,0
363,H-N10-3-54,2021-06-22 08:00:00,0,0,0,1,0,1
364,H-N15-22-44,2021-06-21 05:20:00,0,0,1,0,1,0
365,H-N15-22-44,2021-06-22 05:00:00,0,0,0,0,1,0
366,H-N15-22-44,2021-06-24 08:00:00,1,0,0,0,0,0
367,H-N15-22-44,2021-06-24 08:20:00,0,0,0,0,1,0
368,H-N15-22-44,2021-06-25 05:40:00,0,0,1,0,0,0
369,H-N15-22-44,2021-06-25 07:40:00,0,0,0,0,1,0
370,H-N15-22-44,2021-06-25 08:20:00,0,0,0,0,1,0
371,H-N15-22-44,2021-06-25 08:40:00,1,0,0,0,0,0
372,H-N15-30-43,2021-06-20 05:00:00,1,0,1,0,2,0
373,H-N15-30-43,2021-06-20 06:00:00,2,0,0,0,1,0
374,H-N15-30-43,2021-06-20 07:00:00,1,0,0,0,1,0
375,H-N15-30-43,2021-06-20 07:20:00,2,0,0,0,0,0
376,H-N15-30-43,2021-06-20 07:40:00,1,0,1,0,1,0
377,H-N15-30-43,2021-06-20 08:20:00,1,0,0,0,2,0
378,H-N15-30-43,2021-06-20 08:40:00,0,0,0,0,2,0
379,H-N15-30-43,2021-06-21 07:00:00,1,0,0,0,0,0
380,H-N15-30-43,2021-06-22 05:00:00,2,0,1,0,2,0
381,H-N15-30-43,2021-06-22 08:20:00,2,0,0,0,2,0
382,H-N15-30-43,2021-06-23 05:00:00,2,0,0,0,1,0
383,H-N15-30-43,2021-06-23 05:20:00,1,0,1,0,1,0
384,H-N15-30-43,2021-06-24 06:00:00,2,0,1,0,1,0
385,H-N15-9-41,2021-06-30 08:00:00,0,0,1,0,0,0
386,H-N15-9-41,2021-07-01 05:20:00,0,0,1,0,0,0
